order_id,order_date,customer_id,store_id,order_channel,payment_method
105456,2024-04-29 21:14:00,C1926,S09,app,card
105457,2024-05-03 03:45:00,C2130,S07,web,online
105458,2024-01-16 11:23:00,C2111,S07,phone,card
105459,2024-01-22 16:52:00,C1128,S18,app,cash
105460,2024-01-27 02:22:00,C1906,S05,web,card
105461,2024-03-12 20:57:00,C1886,S11,phone,online
105462,2024-03-13 22:21:00,C1340,S06,app,card
105463,2024-05-06 12:39:00,C1003,S15,phone,card
105464,2024-04-17 12:11:00,C2350,S08,web,card
105465,2024-06-26 23:04:00,C2433,S09,phone,cash
105466,2024-01-19 12:25:00,C2902,S09,phone,cash
105467,2024-05-14 23:21:00,C1305,S09,web,cash
105468,2024-06-17 10:39:00,C1907,S19,app,cash
105469,2024-06-11 11:04:00,C1606,S15,app,online
105470,2024-06-27 00:18:00,C2744,S00,phone,online
105471,2024-01-31 17:09:00,C2248,S16,phone,cash
105472,2024-01-12 18:43:00,C2994,S13,phone,cash
105473,2024-03-07 05:04:00,C2371,S18,phone,cash
105474,2024-06-26 12:44:00,C1991,S16,app,card
105475,2024-02-06 05:49:00,C1320,S13,web,online
105476,2024-03-02 15:30:00,C1558,S07,web,card
105477,2024-02-06 10:57:00,C2204,S08,web,cash
105478,2024-04-18 07:25:00,C1617,S07,phone,online
105479,2024-06-02 15:37:00,C1710,S12,phone,cash
105480,2024-03-14 14:21:00,C2409,S16,web,card
105481,2024-01-23 08:21:00,C2641,S18,app,online
105482,2024-02-12 09:25:00,C2815,S06,web,card
105483,2024-06-01 13:45:00,C2795,S16,app,online
105484,2024-03-18 07:33:00,C2131,S00,phone,cash
105485,2024-05-12 00:26:00,C1530,S04,web,online
105486,2024-03-31 20:38:00,C1409,S05,web,card
105487,2024-02-20 16:51:00,C2994,S01,phone,card
105488,2024-05-19 05:32:00,C2319,S15,app,card
105489,2024-05-09 21:18:00,C1817,S04,web,card
105490,2024-05-19 10:35:00,C2194,S04,web,cash
105491,2024-04-15 22:26:00,C2354,S11,app,card
105492,2024-04-18 01:41:00,C1492,S02,web,cash
105493,2024-02-19 16:38:00,C2218,S15,web,online
105494,2024-05-17 16:20:00,C1011,S05,phone,card
105495,2024-05-23 17:20:00,C1194,S14,app,online
105496,2024-05-25 19:33:00,C1489,S14,web,online
105497,2024-04-27 04:56:00,C1794,S15,web,cash
105498,2024-06-20 17:00:00,C1880,S19,phone,card
105499,2024-03-13 20:39:00,C1181,S12,web,cash
105500,2024-03-05 19:48:00,C1961,S11,phone,card
105501,2024-03-27 14:55:00,C2840,S09,web,online
105502,2024-05-01 08:45:00,C1655,S13,phone,cash
105503,2024-04-19 19:16:00,C2921,S01,app,card
105504,2024-06-21 23:13:00,C2339,S02,app,online
105505,2024-03-14 15:02:00,C1693,S08,web,cash
105506,2024-06-28 18:33:00,C1029,S10,web,cash
105507,2024-03-29 04:57:00,C2619,S10,phone,cash
105508,2024-04-03 02:24:00,C2701,S09,phone,cash
105509,2024-02-20 18:29:00,C2819,S13,app,online
105510,2024-01-27 19:53:00,C2816,S08,web,online
105511,2024-05-19 19:26:00,C2119,S19,phone,online
105512,2024-03-23 18:19:00,C2404,S09,app,online
105513,2024-01-20 16:01:00,C1777,S08,app,card
105514,2024-01-23 05:51:00,C1443,S04,phone,online
105515,2024-02-15 15:16:00,C1297,S07,web,cash
105516,2024-03-30 01:57:00,C1807,S10,app,cash
105517,2024-03-31 12:37:00,C2760,S00,phone,cash
105518,2024-02-12 00:28:00,C1844,S09,app,cash
105519,2024-04-24 09:23:00,C2015,S00,web,card
105520,2024-06-20 13:25:00,C2384,S06,phone,cash
105521,2024-01-25 12:06:00,C2397,S13,web,cash
105522,2024-01-06 09:51:00,C1553,S04,web,cash
105523,2024-01-19 03:10:00,C1302,S16,app,online
105524,2024-05-14 07:29:00,C1420,S05,web,online
105525,2024-01-10 14:54:00,C2269,S15,app,card
105526,2024-05-31 03:41:00,C2743,S10,phone,card
105527,2024-01-13 10:05:00,C2260,S09,phone,card
105528,2024-03-31 16:23:00,C2557,S14,app,cash
105529,2024-05-03 10:41:00,C1184,S06,app,card
105530,2024-01-05 20:52:00,C1467,S01,app,online
105531,2024-06-25 23:02:00,C1753,S11,web,online
105532,2024-02-02 14:28:00,C1362,S18,phone,online
105533,2024-03-10 15:44:00,C2306,S11,phone,cash
105534,2024-04-20 01:28:00,C2576,S15,web,cash
105535,2024-05-03 15:29:00,C1335,S05,app,card
105536,2024-02-29 12:29:00,C1161,S02,phone,card
105537,2024-01-28 19:18:00,C2183,S01,web,card
105538,2024-02-25 02:44:00,C2497,S19,app,card
105539,2024-04-23 05:24:00,C2624,S04,phone,cash
105540,2024-04-23 10:56:00,C2345,S10,app,online
105541,2024-01-18 12:53:00,C1011,S02,web,cash
105542,2024-05-18 09:14:00,C2447,S02,phone,card
105543,2024-01-14 22:18:00,C2096,S04,app,cash
105544,2024-04-30 08:18:00,C1587,S10,app,online
105545,2024-05-16 19:49:00,C2881,S02,app,cash
105546,2024-04-04 15:41:00,C1200,S12,web,online
105547,2024-05-19 17:34:00,C1521,S07,app,card
105548,2024-03-30 14:24:00,C2887,S19,phone,cash
105549,2024-05-24 07:29:00,C1504,S09,phone,card
105550,2024-03-25 20:04:00,C2761,S01,app,card
105551,2024-02-06 18:15:00,C2711,S03,web,online
105552,2024-02-23 10:35:00,C1787,S17,phone,online
105553,2024-04-30 12:43:00,C2062,S18,phone,card
105554,2024-03-31 15:21:00,C1059,S03,phone,online
105555,2024-03-30 05:56:00,C1577,S19,app,online
105556,2024-04-01 21:28:00,C1320,S08,phone,card
105557,2024-02-17 15:13:00,C2458,S15,app,card
105558,2024-04-08 17:56:00,C2659,S05,app,online
105559,2024-03-03 13:16:00,C2699,S03,app,card
105560,2024-05-27 08:40:00,C2431,S08,app,card
105561,2024-06-05 11:57:00,C1922,S12,app,online
105562,2024-04-08 09:36:00,C2409,S08,phone,cash
105563,2024-04-09 12:13:00,C2694,S05,app,cash
105564,2024-01-04 05:12:00,C1568,S18,app,card
105565,2024-06-22 09:53:00,C2101,S13,app,online
105566,2024-05-19 01:48:00,C2217,S14,app,card
105567,2024-01-06 18:03:00,C2308,S02,app,online
105568,2024-03-19 08:28:00,C1526,S04,app,card
105569,2024-06-09 05:19:00,C1523,S17,phone,card
105570,2024-06-15 13:25:00,C1612,S13,app,online
105571,2024-01-22 16:30:00,C2179,S15,app,card
105572,2024-03-10 20:06:00,C2363,S13,phone,cash
105573,2024-03-22 22:35:00,C1124,S08,phone,cash
105574,2024-02-27 06:19:00,C1870,S14,web,online
105575,2024-06-04 06:15:00,C1279,S06,phone,card
105576,2024-03-09 12:14:00,C1916,S13,phone,cash
105577,2024-03-21 13:33:00,C2929,S05,app,online
105578,2024-03-24 16:16:00,C1621,S14,web,online
105579,2024-01-07 13:12:00,C1845,S19,app,online
105580,2024-01-06 23:33:00,C2892,S07,web,cash
105581,2024-02-02 04:45:00,C2681,S01,app,cash
105582,2024-04-11 08:06:00,C2751,S07,phone,cash
105583,2024-04-30 01:00:00,C2933,S00,phone,cash
105584,2024-06-05 14:58:00,C1673,S16,web,card
105585,2024-05-21 21:10:00,C2151,S18,app,cash
105586,2024-02-25 04:01:00,C1313,S04,app,online
105587,2024-06-10 01:18:00,C1331,S19,phone,card
105588,2024-05-08 12:49:00,C2173,S15,phone,cash
105589,2024-01-30 21:09:00,C2477,S06,web,card
105590,2024-03-30 11:18:00,C1035,S06,phone,online
105591,2024-03-19 09:40:00,C2708,S17,web,cash
105592,2024-01-25 11:35:00,C2443,S17,web,card
105593,2024-02-26 21:09:00,C2045,S01,web,cash
105594,2024-05-10 07:02:00,C1205,S14,web,card
105595,2024-03-11 19:55:00,C1638,S13,phone,card
105596,2024-03-29 17:43:00,C1847,S17,web,online
105597,2024-05-19 02:00:00,C2980,S08,phone,online
105598,2024-01-20 21:53:00,C2379,S13,web,cash
105599,2024-04-13 13:21:00,C1439,S04,phone,cash
105600,2024-05-02 21:13:00,C1728,S10,web,card
105601,2024-03-30 07:15:00,C2119,S07,phone,online
105602,2024-04-30 03:55:00,C2952,S04,app,online
105603,2024-04-10 19:31:00,C1940,S10,web,card
105604,2024-05-04 18:26:00,C1163,S04,web,online
105605,2024-04-08 04:38:00,C1147,S16,app,online
105606,2024-04-14 04:01:00,C2553,S03,app,card
105607,2024-03-26 12:40:00,C1293,S14,web,cash
105608,2024-03-27 15:17:00,C1194,S18,phone,cash
105609,2024-04-12 08:31:00,C1662,S01,web,cash
105610,2024-06-04 12:43:00,C1479,S16,phone,card
105611,2024-01-29 10:55:00,C2900,S11,app,cash
105612,2024-04-02 05:44:00,C1122,S16,phone,card
105613,2024-01-11 03:31:00,C2423,S09,web,card
105614,2024-03-12 05:59:00,C1698,S17,app,online
105615,2024-02-17 22:46:00,C1964,S18,app,online
105616,2024-03-31 01:20:00,C2475,S17,web,cash
105617,2024-04-17 14:18:00,C1660,S12,web,card
105618,2024-06-25 17:47:00,C2127,S13,app,cash
105619,2024-03-09 18:37:00,C2778,S15,phone,cash
105620,2024-04-22 07:27:00,C2485,S17,phone,online
105621,2024-05-03 03:37:00,C2766,S17,phone,cash
105622,2024-03-05 05:14:00,C2741,S15,web,cash
105623,2024-05-19 12:45:00,C1709,S16,app,online
105624,2024-06-26 23:59:00,C1395,S06,phone,cash
105625,2024-02-21 18:43:00,C1911,S11,app,cash
105626,2024-02-28 08:12:00,C2360,S01,phone,card
105627,2024-01-12 04:21:00,C2004,S09,app,cash
105628,2024-01-06 02:58:00,C2622,S04,web,online
105629,2024-04-17 11:46:00,C2165,S02,web,online
105630,2024-01-09 05:07:00,C1316,S18,web,card
105631,2024-01-24 08:06:00,C2734,S12,phone,online
105632,2024-06-01 08:37:00,C2581,S11,web,online
105633,2024-03-07 16:52:00,C2823,S02,web,online
105634,2024-03-04 12:15:00,C2550,S05,web,cash
105635,2024-05-27 08:59:00,C2579,S13,app,card
105636,2024-05-15 02:05:00,C2424,S03,app,card
105637,2024-04-16 07:23:00,C1680,S12,app,card
105638,2024-01-05 21:31:00,C2333,S18,app,card
105639,2024-05-19 07:11:00,C1494,S17,app,online
105640,2024-06-11 06:20:00,C1555,S02,app,cash
105641,2024-04-23 19:20:00,C1609,S19,app,online
105642,2024-03-03 02:58:00,C2796,S05,web,online
105643,2024-03-10 06:45:00,C1108,S15,web,online
105644,2024-01-18 17:19:00,C2818,S19,phone,online
105645,2024-03-18 22:36:00,C1371,S02,web,card
105646,2024-03-03 19:57:00,C1854,S11,app,card
105647,2024-03-06 01:21:00,C1615,S18,app,cash
105648,2024-03-15 23:44:00,C1767,S18,phone,online
105649,2024-03-04 22:43:00,C2914,S03,web,card
105650,2024-01-11 06:37:00,C1205,S00,web,cash
105651,2024-04-30 09:00:00,C1846,S01,phone,online
105652,2024-02-14 11:03:00,C1042,S12,app,online
105653,2024-02-15 01:50:00,C1864,S12,app,card
105654,2024-02-12 17:04:00,C2268,S01,app,online
105655,2024-04-27 23:31:00,C2310,S18,app,online
105656,2024-02-26 19:35:00,C2378,S15,phone,card
105657,2024-04-17 20:48:00,C1784,S11,web,cash
105658,2024-01-16 11:06:00,C1475,S00,app,cash
105659,2024-06-14 17:33:00,C1082,S08,web,card
105660,2024-05-05 05:52:00,C2133,S16,web,card
105661,2024-01-12 22:10:00,C2973,S09,app,cash
105662,2024-06-07 04:27:00,C1189,S17,app,cash
105663,2024-02-25 12:10:00,C1799,S18,app,card
105664,2024-01-21 20:07:00,C1935,S06,web,card
105665,2024-03-02 10:58:00,C2932,S18,phone,card
105666,2024-01-31 21:46:00,C1250,S14,app,online
105667,2024-01-04 14:07:00,C2747,S08,web,card
105668,2024-04-08 00:22:00,C1290,S09,web,online
105669,2024-02-29 08:49:00,C2668,S19,app,cash
105670,2024-01-07 19:18:00,C2224,S19,phone,cash
105671,2024-03-24 21:44:00,C2820,S03,app,card
105672,2024-04-29 17:49:00,C1325,S05,app,card
105673,2024-06-06 04:06:00,C2534,S03,phone,cash
105674,2024-03-17 21:48:00,C2432,S04,app,cash
105675,2024-04-13 09:50:00,C2630,S08,app,cash
105676,2024-04-03 17:01:00,C2813,S11,phone,cash
105677,2024-06-13 02:19:00,C2985,S07,web,card
105678,2024-03-17 16:07:00,C2964,S04,web,online
105679,2024-02-18 12:52:00,C1836,S10,web,cash
105680,2024-01-04 17:08:00,C1507,S10,web,cash
105681,2024-05-06 16:41:00,C1730,S12,web,online
105682,2024-03-26 12:09:00,C2624,S13,app,card
105683,2024-04-17 00:57:00,C1071,S07,phone,online
105684,2024-01-05 01:09:00,C2270,S17,web,card
105685,2024-06-28 10:52:00,C1640,S18,phone,card
105686,2024-02-27 14:52:00,C2747,S11,web,card
105687,2024-03-09 18:21:00,C1939,S11,app,card
105688,2024-04-13 19:54:00,C2878,S17,web,card
105689,2024-03-12 01:15:00,C1607,S09,web,cash
105690,2024-02-28 16:40:00,C2610,S06,phone,card
105691,2024-04-14 05:27:00,C2958,S17,phone,cash
105692,2024-01-18 18:58:00,C1565,S11,app,card
105693,2024-05-27 03:37:00,C2367,S13,phone,cash
105694,2024-03-29 21:40:00,C2994,S14,phone,online
105695,2024-01-19 05:09:00,C2948,S15,phone,online
105696,2024-05-05 18:25:00,C1053,S01,app,cash
105697,2024-05-02 21:36:00,C2753,S17,app,card
105698,2024-02-07 11:37:00,C1527,S11,app,cash
105699,2024-03-02 03:51:00,C1610,S15,phone,cash
105700,2024-03-31 10:15:00,C2555,S12,phone,card
105701,2024-04-01 12:37:00,C2581,S19,app,online
105702,2024-05-27 17:18:00,C2986,S16,phone,cash
105703,2024-05-19 05:54:00,C1192,S17,phone,online
105704,2024-05-01 11:51:00,C2918,S02,web,online
105705,2024-03-02 19:28:00,C1057,S09,app,online
105706,2024-01-31 08:00:00,C2460,S00,app,cash
105707,2024-04-21 22:13:00,C2134,S05,phone,cash
105708,2024-02-24 12:37:00,C1128,S02,phone,card
105709,2024-03-07 03:25:00,C2872,S18,web,card
105710,2024-06-25 11:29:00,C1705,S03,app,cash
105711,2024-03-20 08:52:00,C2948,S19,app,card
105712,2024-02-06 17:29:00,C1851,S02,phone,online
105713,2024-03-31 11:12:00,C2349,S07,app,online
105714,2024-04-25 16:17:00,C1007,S07,phone,cash
105715,2024-06-03 06:03:00,C1028,S06,web,online
105716,2024-06-26 07:56:00,C2135,S01,phone,cash
105717,2024-05-23 07:06:00,C1946,S05,web,cash
105718,2024-01-14 17:04:00,C2696,S15,phone,cash
105719,2024-06-01 23:40:00,C1130,S09,web,online
105720,2024-06-03 19:10:00,C1187,S03,web,cash
105721,2024-04-07 13:05:00,C2698,S12,app,cash
105722,2024-02-08 23:19:00,C1708,S09,phone,card
105723,2024-02-22 07:28:00,C2498,S13,app,online
105724,2024-02-18 06:28:00,C2387,S08,app,cash
105725,2024-01-09 15:40:00,C2227,S10,phone,card
105726,2024-02-24 03:00:00,C1211,S17,app,cash
105727,2024-04-14 09:45:00,C2644,S10,app,online
105728,2024-03-14 04:29:00,C1275,S16,app,card
105729,2024-05-26 11:21:00,C2096,S01,phone,card
105730,2024-02-11 02:54:00,C2702,S02,app,cash
105731,2024-04-23 16:47:00,C2795,S10,app,cash
105732,2024-05-15 05:43:00,C1242,S17,app,online
105733,2024-06-23 09:18:00,C2810,S02,phone,online
105734,2024-01-17 17:46:00,C2125,S14,web,cash
105735,2024-05-10 15:42:00,C1986,S10,web,card
105736,2024-06-02 16:18:00,C1684,S10,web,online
105737,2024-04-15 06:09:00,C1170,S19,web,online
105738,2024-01-18 05:53:00,C1652,S10,app,card
105739,2024-04-17 17:53:00,C2932,S18,phone,cash
105740,2024-03-02 07:40:00,C1187,S00,app,online
105741,2024-02-19 18:20:00,C2464,S04,phone,card
105742,2024-01-13 05:54:00,C2109,S09,app,online
105743,2024-04-13 02:45:00,C2499,S09,web,card
105744,2024-05-25 20:26:00,C1051,S13,web,online
105745,2024-04-06 16:15:00,C1110,S01,phone,cash
105746,2024-03-27 12:28:00,C2972,S03,app,card
105747,2024-03-18 18:03:00,C1876,S01,web,online
105748,2024-02-08 04:21:00,C2877,S17,phone,online
105749,2024-03-04 05:26:00,C2066,S12,app,card
105750,2024-05-24 20:15:00,C1210,S18,phone,card
105751,2024-01-14 22:56:00,C2991,S04,app,cash
105752,2024-04-28 14:36:00,C2223,S19,app,card
105753,2024-05-29 22:58:00,C2833,S01,app,online
105754,2024-02-24 22:47:00,C1857,S10,phone,cash
105755,2024-04-01 20:48:00,C2775,S17,phone,card
105756,2024-05-26 09:16:00,C1626,S05,app,online
105757,2024-02-24 14:19:00,C2049,S09,web,card
105758,2024-03-19 19:24:00,C2942,S16,app,online
105759,2024-04-30 18:41:00,C1298,S10,phone,online
105760,2024-04-08 07:04:00,C2100,S18,app,cash
105761,2024-02-27 01:03:00,C1923,S16,phone,cash
105762,2024-02-06 10:08:00,C1136,S03,app,card
105763,2024-03-16 10:09:00,C2043,S13,app,cash
105764,2024-03-14 05:40:00,C1439,S19,web,card
105765,2024-02-15 17:47:00,C1210,S03,web,cash
105766,2024-04-23 18:30:00,C1751,S13,phone,cash
105767,2024-04-03 19:40:00,C2574,S03,app,card
105768,2024-03-23 12:11:00,C1434,S05,phone,cash
105769,2024-05-02 06:05:00,C1779,S08,app,cash
105770,2024-05-18 23:31:00,C2230,S11,app,cash
105771,2024-04-09 16:20:00,C1438,S07,app,cash
105772,2024-02-02 21:03:00,C2997,S03,web,card
105773,2024-06-09 08:41:00,C2802,S04,phone,online
105774,2024-01-04 09:16:00,C1665,S05,app,card
105775,2024-04-24 07:05:00,C2065,S04,app,card
105776,2024-05-08 00:54:00,C1410,S18,phone,card
105777,2024-04-03 23:25:00,C2546,S07,phone,cash
105778,2024-06-06 01:14:00,C1805,S08,app,cash
105779,2024-02-03 23:00:00,C1609,S14,web,online
105780,2024-04-15 00:16:00,C1426,S03,web,cash
105781,2024-03-31 21:03:00,C2298,S08,app,online
105782,2024-02-08 18:24:00,C2471,S06,web,online
105783,2024-04-30 07:06:00,C1901,S07,phone,cash
105784,2024-06-24 03:33:00,C1941,S14,web,online
105785,2024-05-29 23:42:00,C2907,S18,phone,card
105786,2024-05-15 02:45:00,C1741,S14,phone,card
105787,2024-06-19 18:38:00,C2392,S04,phone,card
105788,2024-03-26 01:38:00,C2961,S18,phone,online
105789,2024-02-18 18:37:00,C2243,S06,web,online
105790,2024-06-19 14:31:00,C2600,S05,phone,card
105791,2024-04-26 03:08:00,C2890,S18,app,cash
105792,2024-04-06 23:29:00,C2255,S16,phone,card
105793,2024-05-27 06:17:00,C1327,S09,app,cash
105794,2024-04-21 20:27:00,C2466,S18,phone,cash
105795,2024-06-04 05:49:00,C1051,S10,phone,online
105796,2024-05-20 00:19:00,C2909,S14,web,online
105797,2024-06-14 02:01:00,C2966,S09,phone,cash
105798,2024-03-19 22:58:00,C1375,S10,phone,cash
105799,2024-06-19 03:29:00,C1262,S02,web,cash
105800,2024-04-13 01:24:00,C1266,S02,web,online
105801,2024-05-12 06:37:00,C1358,S17,app,card
105802,2024-04-24 02:20:00,C2340,S10,web,cash
105803,2024-01-11 21:37:00,C2347,S19,app,online
105804,2024-04-05 01:49:00,C2944,S17,phone,card
105805,2024-02-06 12:38:00,C2931,S14,app,online
105806,2024-03-07 07:32:00,C2689,S06,web,card
105807,2024-03-25 04:38:00,C2893,S09,phone,online
105808,2024-01-27 21:30:00,C2901,S19,app,card
105809,2024-02-13 18:12:00,C1651,S09,app,cash
105810,2024-01-28 09:25:00,C2962,S12,app,online
105811,2024-05-15 21:13:00,C2586,S14,phone,card
105812,2024-05-04 18:09:00,C2652,S17,app,card
105813,2024-05-19 08:39:00,C2444,S03,app,card
105814,2024-02-24 15:55:00,C1045,S19,web,cash
105815,2024-06-02 16:01:00,C2844,S16,app,online
105816,2024-03-20 06:14:00,C1599,S02,phone,card
105817,2024-03-15 16:27:00,C1719,S01,web,cash
105818,2024-02-28 00:13:00,C2912,S03,phone,cash
105819,2024-06-05 14:12:00,C2292,S00,web,cash
105820,2024-05-31 03:15:00,C1600,S14,web,cash
105821,2024-06-14 20:49:00,C1380,S00,app,cash
105822,2024-01-12 17:29:00,C1117,S05,phone,cash
105823,2024-04-25 09:40:00,C2589,S06,app,cash
105824,2024-02-07 01:21:00,C2976,S18,web,online
105825,2024-06-03 00:05:00,C1115,S11,app,online
105826,2024-03-16 01:58:00,C2653,S00,web,cash
105827,2024-02-18 14:15:00,C1259,S06,web,card
105828,2024-05-29 22:50:00,C2098,S18,phone,card
105829,2024-02-22 06:07:00,C2503,S12,phone,card
105830,2024-04-27 14:36:00,C1304,S11,phone,cash
105831,2024-01-30 05:36:00,C1006,S11,phone,card
105832,2024-02-16 16:25:00,C1365,S12,app,online
105833,2024-05-05 00:54:00,C2657,S13,phone,online
105834,2024-04-19 10:49:00,C1522,S11,phone,online
105835,2024-02-12 23:40:00,C2371,S19,phone,online
105836,2024-03-14 21:15:00,C2461,S11,web,cash
105837,2024-02-13 09:56:00,C2238,S05,web,online
105838,2024-01-21 16:08:00,C1428,S09,phone,card
105839,2024-01-28 07:11:00,C1790,S19,web,card
105840,2024-02-04 22:29:00,C2521,S08,web,online
105841,2024-01-06 01:02:00,C2563,S01,app,online
105842,2024-02-14 16:59:00,C1746,S06,web,online
105843,2024-05-25 02:20:00,C1366,S08,app,card
105844,2024-05-30 14:13:00,C1312,S11,web,card
105845,2024-02-26 12:46:00,C1537,S04,phone,online
105846,2024-03-25 11:56:00,C1920,S00,web,card
105847,2024-03-29 08:40:00,C2077,S14,web,card
105848,2024-04-11 21:54:00,C2564,S07,app,cash
105849,2024-03-20 09:29:00,C2490,S00,phone,online
105850,2024-03-17 19:49:00,C1864,S17,app,online
105851,2024-04-27 18:26:00,C2187,S12,phone,cash
105852,2024-06-13 20:52:00,C1781,S00,phone,cash
105853,2024-01-07 17:40:00,C1333,S04,app,card
105854,2024-02-06 18:30:00,C2570,S17,web,cash
105855,2024-01-30 00:14:00,C1797,S15,phone,online
105856,2024-02-19 15:29:00,C1347,S09,web,online
105857,2024-01-25 20:04:00,C1272,S03,app,online
105858,2024-01-06 07:19:00,C1962,S00,app,card
105859,2024-02-17 00:57:00,C1719,S07,app,card
105860,2024-05-23 18:07:00,C2773,S04,app,online
105861,2024-05-26 06:42:00,C2437,S01,phone,online
105862,2024-02-20 13:36:00,C1499,S16,app,card
105863,2024-04-29 21:46:00,C2116,S06,web,card
105864,2024-04-10 06:04:00,C1684,S16,web,cash
105865,2024-02-02 00:53:00,C1078,S05,phone,card
105866,2024-04-27 06:57:00,C1621,S14,app,card
105867,2024-06-04 04:43:00,C2240,S04,phone,online
105868,2024-01-08 16:30:00,C1946,S14,phone,online
105869,2024-06-24 10:50:00,C1357,S17,phone,online
105870,2024-05-11 12:32:00,C1617,S17,app,cash
105871,2024-03-29 10:40:00,C1506,S05,web,card
105872,2024-05-22 09:37:00,C2582,S01,web,cash
105873,2024-01-04 14:58:00,C2204,S16,phone,card
105874,2024-01-11 01:43:00,C1575,S03,phone,card
105875,2024-06-05 11:34:00,C2269,S11,web,online
105876,2024-06-12 04:53:00,C1243,S18,web,card
105877,2024-01-16 06:41:00,C1505,S01,app,cash
105878,2024-02-27 03:28:00,C1421,S01,phone,online
105879,2024-04-19 12:25:00,C2343,S13,app,cash
105880,2024-02-24 05:53:00,C2110,S14,web,cash
105881,2024-06-06 20:43:00,C1216,S19,web,online
105882,2024-01-12 13:47:00,C2513,S01,web,card
105883,2024-06-12 22:40:00,C2542,S03,web,cash
105884,2024-06-22 20:50:00,C2301,S18,app,card
105885,2024-03-15 02:14:00,C2872,S08,web,online
105886,2024-06-12 06:03:00,C2745,S06,phone,card
105887,2024-03-07 03:52:00,C2008,S12,web,card
105888,2024-05-02 06:34:00,C2192,S11,phone,online
105889,2024-04-29 16:21:00,C1329,S02,web,card
105890,2024-06-10 05:46:00,C1649,S12,app,cash
105891,2024-01-17 10:33:00,C2464,S14,phone,cash
105892,2024-03-13 06:03:00,C1390,S13,app,cash
105893,2024-06-20 16:44:00,C2519,S08,web,card
105894,2024-06-01 21:11:00,C1380,S12,app,cash
105895,2024-05-11 20:13:00,C2329,S03,web,card
105896,2024-06-02 10:01:00,C1741,S07,app,card
105897,2024-01-26 14:07:00,C1819,S02,app,card
105898,2024-02-12 23:16:00,C1672,S01,phone,card
105899,2024-01-21 09:02:00,C1512,S18,web,online
105900,2024-04-13 22:37:00,C2771,S07,app,cash
105901,2024-05-13 16:59:00,C1948,S16,web,cash
105902,2024-04-01 01:37:00,C2211,S12,phone,card
105903,2024-06-18 20:03:00,C1929,S06,app,online
105904,2024-01-22 23:05:00,C2539,S08,web,card
105905,2024-04-05 00:28:00,C1912,S11,app,cash
105906,2024-04-30 22:00:00,C1643,S13,app,cash
105907,2024-05-30 21:52:00,C1426,S13,app,online
105908,2024-04-15 15:53:00,C1501,S14,app,card
105909,2024-06-21 21:11:00,C1729,S02,phone,online
105910,2024-05-21 02:31:00,C2283,S14,phone,card
105911,2024-06-18 14:01:00,C2536,S18,web,online
105912,2024-04-05 14:53:00,C1070,S19,web,cash
105913,2024-02-15 20:09:00,C1477,S13,app,online
105914,2024-03-31 09:01:00,C2201,S07,app,cash
105915,2024-06-10 00:43:00,C1456,S04,app,cash
105916,2024-01-17 10:18:00,C1188,S18,phone,card
105917,2024-02-13 08:10:00,C1290,S03,app,online
105918,2024-04-19 04:39:00,C2543,S13,web,online
105919,2024-01-23 06:14:00,C2788,S15,app,online
105920,2024-05-20 18:07:00,C1919,S19,phone,online
105921,2024-05-26 20:28:00,C1291,S05,app,card
105922,2024-02-27 01:18:00,C2969,S05,phone,card
105923,2024-02-29 22:40:00,C1755,S02,phone,card
105924,2024-05-31 12:31:00,C2658,S14,phone,cash
105925,2024-04-16 08:57:00,C2834,S02,phone,cash
105926,2024-05-14 05:02:00,C2306,S10,web,cash
105927,2024-03-11 23:43:00,C2567,S02,phone,card
105928,2024-05-26 16:46:00,C2869,S09,web,cash
105929,2024-05-16 05:41:00,C1376,S17,web,online
105930,2024-05-15 10:24:00,C2681,S00,app,cash
105931,2024-02-12 22:49:00,C2179,S15,app,card
105932,2024-06-19 07:15:00,C1507,S15,phone,card
105933,2024-03-17 23:32:00,C2436,S09,app,card
105934,2024-02-09 16:29:00,C1527,S00,phone,card
105935,2024-01-27 06:21:00,C2378,S03,app,online
105936,2024-01-20 10:40:00,C1558,S02,phone,cash
105937,2024-02-01 21:15:00,C2786,S04,app,cash
105938,2024-02-08 23:27:00,C2210,S11,app,card
105939,2024-06-25 13:39:00,C2054,S11,web,cash
105940,2024-02-19 23:30:00,C1259,S12,app,online
105941,2024-03-21 00:05:00,C1420,S11,app,card
105942,2024-03-15 08:13:00,C2552,S15,phone,cash
105943,2024-02-16 07:04:00,C2574,S12,web,cash
105944,2024-06-06 02:04:00,C1303,S04,phone,cash
105945,2024-04-17 07:28:00,C1941,S03,app,cash
105946,2024-01-11 04:20:00,C2967,S14,phone,card
105947,2024-03-30 06:24:00,C2062,S11,web,card
105948,2024-04-07 02:45:00,C2512,S18,phone,online
105949,2024-03-09 05:06:00,C2667,S18,app,card
105950,2024-05-07 08:40:00,C1541,S10,phone,cash
105951,2024-06-21 16:58:00,C2693,S05,app,cash
105952,2024-01-21 13:32:00,C2301,S08,web,cash
105953,2024-02-27 14:45:00,C2226,S00,web,online
105954,2024-04-09 08:23:00,C2089,S11,phone,card
105955,2024-03-18 03:31:00,C1107,S13,web,card
105956,2024-03-27 10:40:00,C1267,S05,phone,card
105957,2024-05-04 06:55:00,C1221,S00,app,cash
105958,2024-02-14 20:18:00,C2827,S01,phone,cash
105959,2024-06-24 08:47:00,C2553,S10,app,cash
