order_id,product_id,quantity,unit_price
105970,P009,3,14.11
105971,P001,2,14.93
105971,P016,3,16.28
105972,P035,2,10.5
105972,P040,2,12.12
105972,P048,2,13.37
105973,P025,2,12.15
105973,P033,4,17.05
105973,P028,3,14.47
105973,P040,4,12.93
105974,P026,1,16.65
105974,P020,2,15.32
105974,P043,1,16.66
105974,P017,2,14.9
105975,P024,3,9.23
105975,P016,4,14.97
105975,P012,3,18.76
105975,P041,4,16.88
105976,P035,1,9.93
105976,P023,1,16.57
105976,P001,3,14.86
105976,P037,2,13.54
105977,P043,4,16.82
105978,P022,3,10.59
105979,P046,1,17.18
105980,P048,1,13.56
105980,P014,1,11.66
105980,P006,4,11.47
105980,P004,1,8.38
105981,P034,3,11.11
105982,P042,3,9.82
105982,P014,3,12.5
105982,P035,4,10.8
105982,P042,1,9.37
105983,P021,2,15.42
105984,P044,4,15.56
105985,P000,3,18.21
105985,P007,2,13.88
105985,P010,3,12.38
105986,P019,2,8.39
105986,P021,3,13.74
105986,P004,2,8.01
105986,P011,2,10.48
105987,P039,4,16.76
105987,P031,3,17.02
105987,P031,4,18.57
105987,P049,4,9.56
105988,P020,1,15.66
105989,P000,1,16.78
105989,P014,2,11.66
105989,P034,3,10.8
105989,P012,2,17.44
105990,P034,3,9.47
105990,P043,1,15.93
105991,P045,1,16.28
105991,P026,1,17.74
105992,P018,2,9.85
105992,P046,4,17.16
105993,P030,1,10.67
105993,P000,4,17.46
105993,P036,4,8.72
105993,P033,4,17.02
105994,P006,2,12.01
105995,P015,3,9.73
105995,P029,2,11.39
105995,P031,2,18.11
105995,P016,3,14.98
105996,P032,1,12.36
105996,P020,4,15.4
105996,P005,3,8.17
105996,P015,4,10.2
105997,P035,1,9.79
105997,P006,1,12.22
105998,P004,2,7.34
105999,P029,1,12.25
105999,P034,1,9.58
105999,P046,4,16.6
105999,P040,1,12.23
106000,P019,4,8.67
106000,P012,1,18.76
106001,P024,4,10.3
106001,P048,2,14.62
106001,P026,2,17.16
106001,P025,1,11.59
106002,P040,1,13.51
106002,P038,2,12.14
106002,P001,3,14.61
106002,P001,3,14.55
106003,P024,4,10.36
106003,P007,4,13.71
106004,P023,4,16.59
106004,P006,4,10.92
106004,P017,2,15.74
106005,P048,3,15.02
106005,P009,1,14.32
106005,P037,4,15.28
106005,P033,3,17.61
106006,P042,3,9.85
106006,P020,4,13.91
106006,P035,3,9.92
106007,P040,2,12.9
106007,P038,4,10.93
106007,P045,4,15.16
106007,P021,4,15.46
106008,P012,3,18.1
106008,P018,1,9.27
106008,P034,2,10.69
106009,P047,4,15.5
106010,P032,4,11.5
106010,P009,4,14.64
106010,P009,3,15.78
106011,P034,1,9.32
106012,P034,3,9.32
106012,P038,3,12.5
106013,P031,2,17.96
106013,P008,1,15.07
106014,P036,4,7.46
106014,P047,2,15.22
106015,P038,2,11.73
106015,P045,1,15.81
106015,P029,2,12.33
106015,P043,2,17.14
106016,P017,3,14.33
106016,P034,3,11.29
106016,P021,2,14.65
106016,P036,3,7.69
106017,P000,2,17.57
106017,P039,2,15.68
106017,P037,1,13.78
106017,P014,1,12.38
106018,P023,3,17.6
106018,P001,1,14.52
106018,P010,4,12.44
106018,P020,2,15.07
106019,P048,1,14.43
106019,P005,4,7.29
106019,P037,3,15.45
106020,P014,2,11.82
106020,P019,3,9.0
106021,P005,4,7.4
106021,P040,4,12.48
106021,P012,3,18.2
106021,P047,1,16.55
106022,P042,3,9.46
106022,P044,2,16.4
106023,P001,1,14.8
106023,P035,1,10.48
106023,P022,3,10.71
106023,P016,2,16.04
106024,P008,4,16.05
106024,P044,2,15.69
106024,P019,2,8.03
106024,P021,2,13.65
106025,P031,4,17.84
106025,P035,2,9.27
106025,P048,2,14.36
106025,P018,3,9.24
106026,P032,2,12.73
106026,P028,3,14.21
106027,P017,2,14.58
106027,P045,2,14.96
106027,P009,4,13.87
106027,P034,2,9.65
106028,P018,4,9.49
106028,P002,2,9.27
106029,P012,3,17.32
106029,P000,2,17.31
106030,P049,1,10.15
106031,P024,2,9.74
106031,P031,4,16.88
106032,P010,1,12.35
106033,P003,2,15.26
106033,P009,2,14.1
106033,P039,3,17.52
106034,P041,2,18.58
106035,P004,1,8.92
106035,P033,3,17.59
106035,P001,2,15.93
106035,P028,2,14.07
106036,P022,2,10.57
106036,P005,1,8.3
106037,P029,3,11.65
106037,P036,3,7.34
106038,P024,1,9.19
106038,P034,2,9.47
106038,P041,3,18.22
106038,P026,4,18.39
106039,P045,3,15.35
106040,P013,2,11.76
106040,P038,4,11.18
106040,P046,1,16.04
106040,P023,3,16.77
106041,P048,4,14.64
106042,P005,4,8.33
106042,P018,1,9.93
106042,P036,4,8.89
106042,P037,3,15.21
106043,P013,3,12.7
106043,P019,3,8.38
106043,P011,3,11.61
106044,P005,1,8.29
106044,P018,3,9.74
106045,P003,2,16.41
106045,P042,4,10.12
106045,P002,2,8.88
106045,P001,4,15.99
106046,P032,1,12.76
106046,P003,3,15.89
106046,P031,2,18.01
106047,P041,4,17.32
106047,P033,2,16.49
106048,P006,3,11.36
106048,P033,2,17.46
106048,P040,3,12.08
106048,P003,2,15.03
106049,P044,1,15.04
106049,P045,2,15.68
106050,P038,4,12.66
106050,P024,2,10.47
106050,P028,2,14.85
106050,P015,1,9.83
106051,P000,1,17.51
106051,P031,2,17.43
106051,P040,2,12.25
106052,P039,3,16.71
106053,P027,3,12.83
106053,P012,3,18.7
106053,P014,1,12.75
106053,P033,1,16.79
106054,P021,3,15.45
106054,P040,1,12.08
106055,P000,4,18.03
106055,P000,4,17.25
106055,P000,4,16.75
106055,P004,1,7.33
106056,P005,4,8.99
106056,P040,2,12.37
106056,P036,3,9.23
106056,P022,4,10.98
106057,P012,4,18.18
106057,P015,1,9.57
106057,P033,3,16.87
106057,P035,4,9.94
106058,P043,2,15.81
106058,P026,3,16.48
106059,P024,1,10.1
106060,P035,3,10.81
106060,P048,2,14.42
106061,P009,2,15.52
106061,P013,4,12.41
106061,P019,4,9.78
106062,P021,2,14.72
106062,P042,1,8.9
106063,P002,3,9.04
106063,P003,4,15.55
106063,P007,2,13.64
106064,P011,3,11.23
106064,P040,2,13.55
106064,P025,4,12.45
106064,P024,2,10.31
106065,P045,3,16.04
106065,P037,3,13.69
106065,P037,1,14.13
106066,P036,3,9.3
106066,P017,3,14.08
106067,P018,4,10.22
106067,P035,3,10.14
106067,P024,4,9.15
106068,P029,2,11.3
106068,P003,1,16.51
106068,P026,4,17.87
106069,P027,4,12.66
106070,P020,1,14.18
106070,P031,1,17.88
106071,P049,1,9.76
106071,P039,1,17.53
106072,P031,4,17.63
106072,P012,2,18.24
106073,P019,4,9.24
106073,P039,2,15.86
106073,P042,2,9.25
106073,P048,3,13.55
106074,P045,4,16.25
106074,P027,2,12.29
106074,P045,2,15.31
106074,P004,2,7.81
106075,P014,3,11.71
106075,P006,4,10.81
106076,P000,2,18.45
106076,P030,1,11.55
106076,P039,4,17.15
106077,P040,1,13.13
106077,P036,1,8.15
106077,P018,1,10.87
106077,P012,1,17.78
106078,P015,3,10.61
106079,P023,4,17.71
106079,P003,1,16.08
106079,P045,4,16.59
106079,P014,2,12.55
106080,P015,4,10.16
106080,P017,3,14.23
106081,P034,4,10.64
106081,P007,2,13.22
106081,P011,4,10.53
106082,P036,3,7.75
106082,P049,3,9.38
106082,P022,1,11.13
106083,P011,4,10.87
106083,P006,1,10.57
106083,P041,1,18.24
106083,P047,2,14.93
106084,P015,1,9.61
106084,P049,4,9.28
106084,P030,3,11.16
106084,P036,3,7.99
106085,P015,1,9.14
106086,P037,3,14.6
106086,P023,4,17.73
106086,P025,2,12.84
106087,P036,4,8.07
106087,P025,4,12.76
106087,P046,3,17.38
106088,P017,4,15.24
106088,P015,2,9.33
106088,P026,2,18.26
106089,P027,1,11.43
106089,P006,3,11.91
106089,P041,2,18.51
106089,P019,1,8.72
106090,P026,4,16.7
106090,P019,4,8.93
106090,P041,3,17.0
106091,P007,2,12.4
106092,P030,3,10.05
106092,P036,4,9.21
106092,P029,4,10.98
106092,P021,1,14.24
106093,P047,4,15.04
106093,P028,3,14.88
106094,P043,3,16.1
106094,P025,3,11.72
106095,P025,4,11.88
106096,P006,2,12.11
106096,P048,1,13.51
106096,P009,4,14.93
106097,P047,3,16.12
106097,P018,1,9.53
106098,P030,2,10.12
106098,P037,1,13.68
106099,P034,3,10.43
106099,P049,4,9.32
106099,P006,2,11.18
106099,P001,3,16.29
106100,P000,3,17.87
106100,P011,2,11.2
106101,P002,3,10.17
106101,P022,4,10.34
106101,P012,3,18.86
106102,P025,1,11.81
106102,P017,2,14.55
106103,P035,3,11.02
106104,P048,1,14.33
106104,P005,2,8.56
106104,P009,4,15.13
106104,P001,1,16.24
106105,P032,1,11.81
106106,P022,3,10.42
106106,P049,3,8.69
106107,P000,3,17.18
106107,P001,4,15.32
106107,P008,4,16.41
106107,P002,1,9.16
106108,P037,1,15.48
106108,P039,2,16.28
106108,P038,4,11.81
106109,P028,3,14.73
106109,P016,4,16.8
106109,P019,3,8.1
106109,P018,4,10.88
106110,P002,1,9.23
106110,P025,1,12.95
106110,P046,4,15.91
106110,P032,1,12.18
106111,P028,2,14.39
106111,P000,1,18.26
106112,P005,1,8.53
106112,P013,2,12.82
106112,P044,4,15.79
106113,P046,3,16.54
106113,P022,4,10.11
106113,P040,1,13.63
106114,P035,1,9.74
106115,P038,1,12.51
106115,P023,3,16.97
106115,P028,2,13.77
106116,P006,2,10.32
106116,P011,3,11.09
106117,P027,4,12.95
106117,P040,4,13.48
106118,P025,1,11.74
106119,P012,3,18.89
106119,P019,3,8.92
106120,P011,1,10.75
106121,P037,3,14.62
106121,P002,4,9.05
106122,P017,1,14.13
106122,P009,1,15.54
106123,P019,1,8.02
106124,P004,3,8.15
106124,P016,3,16.85
106125,P016,1,16.33
106125,P018,1,10.38
106125,P015,3,9.22
106125,P028,1,14.83
106126,P037,1,15.06
106126,P045,3,15.58
106126,P038,1,12.35
106126,P011,2,9.84
106127,P017,3,15.61
106127,P048,1,14.68
106127,P043,3,16.09
106127,P022,3,9.95
106128,P040,1,13.5
106129,P042,4,10.65
106129,P014,4,12.56
106130,P010,4,11.7
106131,P040,1,13.36
106131,P037,4,14.81
106131,P020,1,14.29
106131,P006,1,10.43
106132,P047,2,15.88
106132,P037,2,14.52
106132,P018,2,10.78
106133,P012,1,17.64
106133,P047,4,16.17
106133,P003,1,14.81
106134,P033,1,16.36
106134,P040,2,12.35
106134,P011,2,10.68
106134,P044,2,16.57
106135,P032,1,12.85
106135,P023,2,17.51
106136,P010,3,11.59
106136,P019,2,7.87
106136,P019,2,9.02
106137,P002,3,8.75
106138,P008,1,16.04
106139,P006,4,10.49
106139,P041,1,18.23
106140,P040,4,11.77
106140,P020,3,15.0
106140,P037,3,14.28
106140,P039,4,15.86
106141,P029,4,11.6
106141,P045,3,16.58
106142,P042,4,9.05
106143,P026,1,17.9
106143,P047,1,14.96
106143,P023,2,17.86
106143,P035,4,10.6
106144,P007,1,12.15
106144,P011,2,9.94
106145,P002,4,9.3
106146,P030,1,10.21
106146,P016,4,16.63
106146,P040,3,12.36
106147,P031,1,17.89
106147,P010,2,13.43
106147,P047,1,14.81
106147,P001,1,15.0
106148,P046,1,15.77
106148,P047,1,16.54
106148,P007,1,13.83
106148,P002,1,10.09
106149,P044,2,16.74
106149,P025,2,12.15
106150,P047,1,15.68
106150,P031,2,17.76
106151,P044,3,14.8
106151,P009,4,15.57
106151,P043,2,16.03
106152,P003,4,15.04
106153,P044,2,16.36
106153,P047,1,15.57
106154,P036,3,8.27
106154,P024,4,9.21
106154,P026,1,16.61
106155,P049,4,8.6
106156,P009,4,14.33
106157,P008,3,15.37
106158,P017,1,14.27
106158,P037,3,14.11
106158,P011,2,9.87
106159,P038,1,11.39
106160,P017,1,15.58
106160,P016,2,15.37
106161,P032,1,11.42
106161,P047,1,16.47
106161,P027,4,11.87
106161,P039,3,16.92
106162,P030,1,10.72
106163,P043,3,17.58
106163,P002,4,8.77
106163,P024,1,9.91
106164,P011,4,10.43
106165,P038,3,11.33
106166,P043,2,15.82
106167,P012,4,18.1
106167,P049,3,9.93
106167,P043,3,16.79
106168,P045,3,15.95
106168,P025,1,12.08
106168,P031,4,18.74
106169,P018,3,9.87
106170,P007,4,12.61
106171,P025,4,11.69
106171,P018,3,10.38
106172,P007,4,13.74
106172,P045,4,15.87
106172,P045,2,16.38
106173,P011,1,10.22
106173,P006,4,11.81
106173,P036,3,7.86
106174,P025,3,11.4
106174,P030,1,10.0
106175,P037,2,13.53
106175,P022,1,10.67
106175,P011,3,10.9
106176,P032,4,12.85
106176,P047,4,15.76
106176,P035,4,10.92
106177,P029,3,11.65
106177,P003,2,15.86
106178,P043,4,15.99
106178,P048,4,14.65
106178,P002,4,8.67
106179,P041,3,17.85
106180,P033,1,17.72
106180,P022,1,10.76
106181,P001,3,15.56
106181,P039,4,16.31
106181,P005,2,8.34
106181,P001,4,15.0
106182,P010,4,13.44
106183,P006,4,11.12
106183,P014,3,12.2
106183,P004,1,8.15
106184,P016,4,15.6
106184,P008,2,15.07
106185,P048,4,13.31
106185,P009,1,14.58
106185,P002,1,9.69
106185,P045,4,16.61
106186,P036,2,7.69
106186,P020,4,15.36
106186,P049,4,8.88
106186,P025,1,13.21
106187,P031,3,17.89
106187,P017,2,15.65
106188,P006,4,11.66
106188,P009,4,15.61
106188,P028,4,14.44
106189,P010,1,12.24
106190,P038,3,11.42
106190,P047,4,15.71
106190,P015,2,9.31
106190,P029,4,11.23
106191,P000,3,17.73
106191,P028,1,14.04
106191,P011,2,11.28
106191,P027,1,12.35
106192,P026,4,18.2
106192,P016,2,16.17
106192,P014,2,11.87
106193,P015,2,9.54
106194,P015,2,10.6
106194,P038,3,12.29
106194,P025,2,12.27
106195,P049,3,8.85
106195,P046,2,16.38
106196,P011,4,10.58
106196,P021,1,15.08
106196,P044,1,16.0
106197,P033,3,16.94
106197,P030,4,11.56
106197,P024,1,9.33
106198,P021,2,14.51
106198,P014,1,12.77
106198,P008,3,15.16
106198,P024,1,9.86
106199,P026,2,16.54
106199,P018,1,9.98
106199,P025,3,12.78
106200,P030,3,10.93
106200,P042,2,10.66
106201,P007,2,13.77
106202,P024,3,9.0
106203,P048,4,14.51
106203,P040,1,12.24
106203,P016,3,16.22
106204,P045,3,15.55
106204,P008,2,15.41
106205,P004,2,8.26
106205,P011,2,11.72
106206,P022,1,10.73
106207,P029,2,11.26
106208,P031,3,17.18
106208,P023,2,17.91
106208,P008,1,15.02
106209,P026,1,17.18
106209,P046,3,16.84
106209,P005,1,9.14
106210,P008,2,15.22
106210,P038,3,10.94
106210,P023,2,17.74
106210,P001,4,15.53
106211,P018,2,10.37
106211,P028,3,15.13
106211,P009,1,15.33
106211,P010,2,12.68
106212,P008,1,15.22
106213,P043,2,16.07
106213,P020,2,14.22
106213,P002,1,9.52
106213,P031,2,17.05
106214,P034,1,10.02
106214,P020,1,15.78
106214,P009,1,13.94
106214,P008,1,15.59
106215,P005,2,7.53
106215,P000,3,17.64
106215,P002,2,9.0
106215,P048,4,14.32
106216,P034,4,9.94
106216,P042,4,10.11
106216,P046,2,17.32
106217,P036,3,8.01
106217,P038,4,12.32
106217,P006,4,11.02
106218,P007,3,13.76
106218,P016,2,15.22
106218,P041,4,16.71
106219,P035,3,10.56
106219,P002,2,10.06
106220,P047,4,14.82
106220,P000,2,17.39
106221,P001,3,14.5
106221,P007,3,13.63
106221,P004,2,8.34
106222,P004,3,8.81
106222,P014,2,13.23
106223,P043,1,16.45
106223,P018,1,9.8
106223,P038,4,11.9
106224,P025,1,12.66
106224,P025,3,12.92
106225,P012,2,17.44
106226,P002,3,9.81
106226,P019,3,7.93
106226,P035,2,10.38
106227,P021,4,14.06
106227,P036,2,7.59
106228,P011,3,10.57
106229,P008,4,15.24
106229,P029,4,11.88
106229,P049,4,10.23
106229,P039,4,16.41
106230,P021,1,15.34
106230,P013,2,12.13
106230,P049,4,8.45
106230,P046,3,17.05
106231,P003,4,16.22
106231,P022,1,11.4
106231,P002,2,10.15
106232,P006,4,11.95
106233,P004,2,7.78
106233,P042,1,10.02
106233,P002,2,9.36
106234,P031,3,18.46
106234,P027,2,13.19
106234,P003,1,16.17
106234,P021,3,14.27
106235,P003,4,16.03
106235,P039,2,16.09
106236,P031,1,18.39
106237,P023,3,17.27
106237,P035,1,10.65
106237,P029,3,12.26
106237,P039,3,16.15
106238,P013,1,11.54
106238,P047,1,16.36
106239,P044,4,16.31
106240,P028,3,13.95
106241,P011,3,11.57
106241,P039,2,16.71
106241,P011,4,9.77
106242,P011,3,11.1
106242,P018,4,10.31
106242,P033,3,16.47
106243,P002,2,8.45
106243,P049,2,8.6
106243,P001,1,15.34
106244,P023,1,16.76
106244,P033,1,17.39
106244,P045,3,16.09
106244,P046,2,15.75
106245,P003,2,15.28
106245,P047,3,14.73
106246,P036,2,8.94
106246,P039,4,16.54
106246,P005,4,8.67
106246,P020,1,14.62
106247,P001,1,14.55
106248,P018,2,9.29
106249,P014,2,12.88
106249,P021,3,14.01
106249,P022,3,11.05
106250,P035,3,10.89
106250,P042,3,9.33
106250,P007,4,12.79
106250,P042,1,9.58
106251,P033,4,16.42
106252,P049,1,9.71
106252,P047,2,15.35
106252,P018,1,9.48
106252,P020,3,15.44
106253,P010,4,11.93
106253,P004,3,8.74
106254,P027,4,11.33
106254,P026,4,16.47
106255,P036,2,8.56
106255,P008,4,15.46
106256,P034,1,11.13
106256,P031,2,17.84
106256,P003,2,16.2
106257,P012,2,18.12
106258,P044,2,15.44
106258,P026,2,16.75
106259,P025,3,12.65
106259,P033,1,17.43
106259,P006,4,10.72
106260,P022,3,10.85
106261,P025,2,12.6
106261,P037,1,14.17
106261,P030,3,10.2
106261,P022,2,11.73
106262,P023,4,18.33
106262,P024,3,8.93
106262,P009,4,13.91
106262,P011,4,10.86
106263,P005,3,7.69
106263,P044,1,14.86
106263,P033,4,17.91
106263,P031,1,18.68
106264,P043,4,16.92
106264,P043,4,17.18
106265,P036,3,8.17
106265,P012,4,18.43
106265,P013,1,11.48
106265,P038,1,12.31
106266,P000,4,17.56
106266,P007,2,12.95
106266,P009,2,14.11
106266,P034,2,9.71
106267,P042,2,9.95
106268,P045,1,15.35
106268,P049,2,10.2
106269,P026,2,17.12
106269,P042,4,9.92
106269,P022,3,11.44
106269,P031,4,17.49
106270,P009,4,14.86
106270,P038,3,12.17
106271,P014,2,12.61
106271,P026,2,17.87
106272,P048,3,13.9
106273,P008,4,15.7
106273,P035,2,10.42
106273,P025,1,12.02
106274,P008,4,15.28
106274,P045,4,16.35
106274,P032,1,12.78
106274,P025,3,11.52
106275,P039,2,17.58
106275,P004,1,8.12
106275,P041,2,17.19
106276,P032,3,12.62
106276,P014,3,12.64
106277,P029,3,12.25
106277,P024,3,10.29
106278,P019,1,9.63
106279,P007,4,12.64
106279,P038,3,10.75
106279,P017,1,15.29
106280,P013,3,11.28
106280,P048,2,14.92
106281,P043,1,17.53
106282,P002,2,8.94
106282,P031,4,18.74
106282,P016,1,15.26
106282,P027,4,12.05
106283,P015,3,9.45
106284,P004,4,8.74
106284,P044,3,16.41
106285,P035,1,9.4
106286,P017,3,14.06
106286,P039,3,16.99
106286,P028,3,14.01
106286,P016,3,15.79
106287,P038,2,11.21
106287,P037,1,15.45
106287,P036,2,9.21
106288,P000,2,17.02
106288,P048,1,14.22
106288,P034,2,9.34
106288,P015,4,10.58
106289,P038,4,11.04
106289,P030,3,11.33
106290,P018,2,10.64
106290,P018,4,11.06
106290,P047,4,16.0
106290,P034,4,10.55
106291,P045,4,16.08
106291,P015,4,10.14
106291,P001,4,15.41
106291,P006,3,11.43
106292,P039,3,15.86
106292,P032,4,12.83
106293,P014,2,12.12
106294,P014,1,12.87
106294,P014,4,13.11
106294,P026,3,16.65
106295,P021,3,14.64
106296,P002,1,9.57
106296,P014,3,12.19
106297,P030,4,10.57
106297,P031,4,18.44
106298,P003,2,15.36
106298,P031,2,18.39
106299,P004,4,7.51
106300,P029,1,11.96
106300,P021,3,15.45
106300,P000,1,17.22
106300,P017,1,15.34
106301,P045,1,15.63
106302,P024,2,8.75
106303,P040,3,13.03
106304,P022,1,11.33
106304,P037,3,13.93
106304,P026,3,17.84
106305,P026,2,17.24
106305,P037,4,14.31
106306,P016,4,16.36
106306,P044,2,16.4
106306,P041,1,18.51
106307,P023,1,18.34
106307,P024,1,8.96
106307,P043,1,17.62
106308,P013,1,12.48
106308,P048,4,15.0
106308,P025,3,12.18
106308,P022,4,10.91
106309,P020,3,13.85
106310,P033,3,17.13
106311,P034,2,10.96
106311,P046,1,16.84
106311,P029,4,11.86
106311,P033,4,17.76
106312,P032,4,12.79
106312,P018,2,11.04
106312,P013,4,12.16
106312,P039,4,15.9
106313,P000,1,16.93
106313,P036,4,8.9
106314,P000,1,17.91
106315,P011,2,11.73
106315,P026,4,16.66
106316,P046,4,16.04
106316,P021,3,14.18
106317,P018,2,9.86
106317,P002,1,9.08
106318,P017,4,15.07
106318,P008,4,15.89
106318,P042,2,10.78
106319,P027,3,11.25
106319,P025,4,12.12
106319,P024,1,9.96
106320,P045,3,15.04
106320,P045,4,15.35
106320,P011,2,10.23
106321,P035,4,9.79
106321,P024,4,8.6
106322,P041,1,17.41
106323,P012,3,18.39
106324,P040,1,12.46
106324,P001,4,14.7
106324,P007,4,12.3
106325,P010,2,12.37
106325,P018,4,9.4
106326,P049,4,8.83
106327,P019,4,9.04
106327,P024,4,10.28
106327,P045,1,15.83
106328,P045,3,16.25
106329,P040,2,12.12
106329,P016,3,15.48
106329,P003,4,16.09
106329,P025,4,11.74
106330,P011,2,10.8
106330,P040,2,13.34
106330,P014,4,13.25
106331,P031,3,18.61
106331,P016,4,16.78
106331,P004,1,8.1
106332,P004,4,7.69
106332,P021,2,15.11
106333,P030,4,10.31
106333,P021,4,14.85
106334,P011,4,10.22
106334,P033,3,17.85
106334,P024,4,9.85
106334,P034,3,10.45
106335,P024,4,10.1
106335,P039,4,16.66
106335,P027,4,11.38
106336,P023,3,18.43
106336,P034,4,10.71
106336,P034,1,10.81
106337,P034,3,9.32
106337,P007,2,12.84
106337,P041,3,17.37
106338,P027,3,12.03
106338,P049,3,10.24
106338,P014,1,12.61
106338,P001,2,15.19
106339,P002,1,8.46
106339,P041,3,17.3
106339,P024,2,9.37
106340,P046,4,16.14
106340,P041,2,17.95
106340,P047,1,16.51
106340,P044,3,16.47
106341,P015,3,8.96
106341,P027,2,11.44
106341,P021,3,13.55
106341,P028,3,14.44
106342,P016,2,15.85
106343,P034,3,9.42
106343,P030,3,10.57
106343,P020,1,14.44
106343,P012,4,17.17
106344,P010,3,12.68
106345,P001,2,16.02
106345,P039,2,16.65
106346,P031,4,18.39
106346,P045,2,15.19
106346,P001,2,15.73
106347,P023,2,16.59
106348,P027,4,13.17
106348,P048,3,14.76
106348,P037,1,15.42
106348,P024,3,10.14
106349,P014,4,13.02
106350,P034,4,10.41
106350,P028,2,13.5
106351,P025,3,12.77
106352,P012,3,18.83
106353,P001,4,15.81
106354,P003,2,15.2
106354,P001,3,15.5
106355,P029,3,12.52
106356,P039,1,17.45
106357,P039,4,17.15
106357,P009,3,15.8
106358,P019,4,9.68
106358,P017,4,14.36
106359,P029,2,11.87
106359,P034,3,9.8
106360,P013,4,11.88
106360,P017,3,14.33
106360,P046,4,16.51
106360,P003,3,15.25
106361,P019,4,8.15
106361,P000,1,16.99
106361,P005,2,8.09
106361,P022,2,10.12
106362,P003,4,15.04
106362,P028,2,15.31
106363,P008,3,16.3
106363,P027,1,12.2
106363,P000,3,17.09
106363,P019,2,9.37
106364,P030,3,10.54
106365,P003,1,16.47
106366,P011,1,10.46
106367,P011,4,11.21
106367,P048,4,13.73
106368,P046,4,16.2
106369,P002,3,9.47
106370,P028,4,13.71
106371,P011,3,11.38
106371,P034,4,10.29
106371,P030,4,11.38
106372,P030,2,11.34
106372,P037,2,14.66
106372,P016,2,15.94
106372,P021,1,15.15
106373,P019,1,9.6
106373,P030,3,11.7
106373,P027,3,11.4
106373,P019,2,8.92
106374,P018,4,10.98
106374,P031,3,17.12
106374,P031,3,18.15
106375,P018,2,10.5
106375,P018,3,11.1
106375,P022,1,11.71
106375,P027,3,12.79
106376,P030,4,9.86
106376,P037,1,14.27
106377,P012,4,18.51
106377,P043,1,16.76
106378,P015,4,9.61
106378,P005,3,7.87
106378,P030,4,10.01
106378,P001,4,14.82
106379,P030,4,10.58
106380,P035,1,9.8
106381,P037,2,14.7
106381,P030,2,10.47
106382,P020,1,14.09
106382,P025,2,13.04
106382,P042,1,10.13
106382,P030,2,9.76
106383,P020,4,14.79
106383,P016,4,16.84
106384,P013,3,12.51
106384,P028,3,13.43
106384,P015,1,10.2
106385,P010,2,13.22
106385,P004,4,8.23
106386,P043,4,17.17
106386,P046,1,15.57
106386,P049,3,9.07
106386,P006,1,10.73
106387,P032,1,12.06
106387,P045,1,16.0
106387,P017,4,15.09
106387,P004,3,9.04
106388,P028,1,13.96
106389,P007,3,13.8
106389,P040,1,12.19
106389,P018,4,9.42
106389,P023,1,17.14
106390,P016,2,16.6
106390,P008,3,16.27
106390,P010,4,12.54
106390,P033,3,17.66
106391,P049,1,8.79
106391,P022,2,10.51
106392,P020,3,15.32
106392,P041,4,17.9
106392,P022,2,11.33
106393,P021,3,15.0
106393,P029,3,11.93
106393,P027,1,11.24
106393,P007,3,13.72
106394,P029,2,11.34
106394,P011,4,11.04
106394,P040,2,13.1
106395,P040,1,12.05
106396,P039,1,16.29
106396,P027,4,11.86
106397,P024,4,9.78
106397,P049,3,9.52
106398,P049,1,8.4
106398,P043,4,16.14
106399,P040,3,13.46
106399,P022,3,10.63
106399,P047,3,15.69
106399,P044,3,15.24
106400,P045,3,15.6
106401,P042,1,9.22
106401,P001,2,16.24
106402,P013,1,12.86
106402,P017,4,14.86
106403,P020,4,14.72
106403,P022,1,11.57
106403,P044,3,15.5
106404,P046,4,16.06
106404,P020,1,15.47
106405,P023,3,18.32
106406,P029,2,12.58
106406,P029,1,12.68
106407,P026,4,18.14
106407,P021,4,14.36
106408,P031,2,17.88
106408,P025,1,12.33
106409,P041,2,17.86
106409,P047,3,15.64
106410,P003,3,15.35
106410,P030,3,10.47
106410,P011,1,11.02
106410,P018,2,9.55
106411,P000,4,18.09
106412,P014,3,12.81
106413,P032,1,12.53
106413,P030,2,9.81
106413,P032,4,11.55
106414,P038,2,12.13
106414,P003,1,15.74
106415,P000,2,18.04
106416,P000,2,17.86
106416,P020,1,13.91
106416,P031,3,17.22
106417,P049,1,9.16
106418,P041,2,17.92
106418,P030,2,10.01
106418,P000,1,18.06
106419,P014,1,12.74
106419,P043,4,17.14
106420,P048,1,14.86
106420,P033,3,17.67
106421,P035,1,10.32
106422,P027,1,11.49
106422,P016,3,15.04
106423,P007,3,13.18
106423,P024,4,9.24
106423,P046,2,16.38
106424,P036,4,7.94
106424,P014,4,12.48
106424,P022,4,9.95
106425,P016,2,15.56
106425,P003,3,14.77
106426,P014,3,13.47
106426,P013,2,12.52
106426,P009,1,15.54
106427,P012,1,18.4
106427,P010,2,13.31
106427,P002,4,9.89
106428,P049,2,9.41
106428,P040,2,13.1
106429,P049,3,8.66
106429,P009,2,15.52
106429,P040,3,12.89
106429,P028,1,13.82
106430,P013,2,12.34
106430,P035,3,9.85
106430,P012,3,18.18
106431,P036,4,7.94
106431,P005,1,8.39
106431,P008,3,16.1
106431,P045,3,15.76
106432,P001,2,14.93
106433,P037,1,15.1
106434,P014,3,12.28
106434,P049,3,10.2
106434,P017,3,15.78
106434,P041,4,18.38
106435,P022,1,9.74
106435,P039,3,15.87
106435,P043,1,17.36
106435,P029,3,12.62
106436,P013,1,12.3
